,user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
1662632,c58f4e2175976da91726a780bfcd5f177ce93bb1,SAINT-LOUIS,K > 24 month,1450.0,5.0,1450.0,483.0,5.0,0.0,7.0,40.0,5.0,,,NO,35,Mixt 250F=Unlimited_call24H,3.0,0
1119594,852cca05e1f746b00ab81b8d0383ab4cabc37bb5,,K > 24 month,,,,,,,,,,,,NO,8,,,0
532947,3f591455cdfccf948ed57619c37d44196c19592f,KOLDA,K > 24 month,2500.0,5.0,1501.0,500.0,3.0,,53.0,40.0,,,,NO,23,MIXT:500F= 2500F on net _2500F off net;2d,2.0,0
1668440,c642ec1ff5f8beeb97ef1b53bf518722602470b8,,K > 24 month,1000.0,1.0,990.0,330.0,1.0,1986.0,,,,,,NO,15,"Data:1000F=2GB,30d",1.0,0
2082466,f77c61a10e5c602ea2681d606032feb55dae127b,,K > 24 month,,,,,,,,,,,,NO,3,,,1
59814,072eee0903a47cf0c079913c2dd7b1e867b609d0,,K > 24 month,,,,,,,,,,,,NO,3,,,1
2007359,ee98f439dbdc64d1ce9a602523d488309dac59fc,SAINT-LOUIS,K > 24 month,1000.0,1.0,999.0,333.0,1.0,,1.0,,,,3.0,NO,43,,,0
916682,6d06c3fc15418366baf3b880f1778823bc5d83a1,,H 15-18 month,,,,,,,,,,,,NO,1,,,1
253251,1e2e2c7b34a3254f7ac44916625cd7d4cc8859c3,DAKAR,K > 24 month,,,4.0,1.0,1.0,,0.0,,,,,NO,1,,,0
8983,0115b54a03fedf2e6a2e1d8c7ed780b54f4acd6a,DAKAR,K > 24 month,1600.0,4.0,1619.0,540.0,5.0,926.0,20.0,41.0,7.0,,,NO,30,All-net 500F=2000F;5d,3.0,0
1809260,d703bb1f98ac85ef848d13922eb49be2760f04aa,DAKAR,K > 24 month,700.0,2.0,338.0,113.0,2.0,13.0,1.0,2.0,,,,NO,31,,,0
1053990,7d58ff9be8b8226301809017603eef6a702b99d8,DAKAR,K > 24 month,2200.0,9.0,2200.0,733.0,9.0,563.0,,,,,,NO,12,"Data:200F=Unlimited,24H",6.0,0
1727329,cd40ccfc822b1da0cccae5fd848a72d101947b02,SAINT-LOUIS,K > 24 month,,,,,,,7.0,,,,,NO,9,,,0
623195,4a12627d75a3a93f226fff3a181ed72e47c73841,THIES,K > 24 month,18000.0,4.0,17997.0,5999.0,11.0,,1006.0,278.0,16.0,,,NO,59,MIXT: 200mnoff net _unl on net _5Go;30d,3.0,0
1253310,9501b27fb951085e981f7279a95c0b6d96a63cda,DIOURBEL,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,1573.0,0.0,,0.0,,,NO,20,"Data:490F=1GB,7d",2.0,0
2074604,f68ac2c15d161bca19932024adefc43bb331adf2,,K > 24 month,9950.0,29.0,12145.0,4048.0,42.0,0.0,2241.0,128.0,2.0,,,NO,60,On net 200F=Unlimited _call24H,25.0,0
1285243,98ca9cb8aaa6a1f2cb705d691040697659bc5392,LOUGA,K > 24 month,1200.0,3.0,1199.0,400.0,3.0,48.0,25.0,4.0,5.0,,,NO,53,All-net 500F=2000F;5d,2.0,0
811872,6082221668272a52ff308be17f59ad1da9ee2e60,,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,0.0,88.0,50.0,,,,NO,55,Mixt 250F=Unlimited_call24H,2.0,0
161013,1333b4d58245accfc8b0b30c5dc0562e6dd5ad7a,LOUGA,I 18-21 month,7350.0,18.0,7349.0,2450.0,22.0,3508.0,10.0,149.0,5.0,,,NO,38,All-net 500F=2000F;5d,7.0,0
184542,160062527c7ff0007699337244f1b0fcb067890f,DAKAR,K > 24 month,4000.0,2.0,3905.0,1302.0,4.0,166.0,998.0,16.0,,,,NO,24,"Data:1000F=2GB,30d",1.0,0
814906,60dfe75d51c914dbf8d518f8adf31bfc6b1d5305,,K > 24 month,,,,,,,,,,,,NO,6,,,1
81380,09bec77ae4aadc4f4ab7d471e7abc9be49b4d077,DAKAR,K > 24 month,14750.0,41.0,14751.0,4917.0,52.0,4643.0,2188.0,281.0,6.0,,,NO,62,Mixt 250F=Unlimited_call24H,44.0,0
294252,23119615945bfa473c8351cd80a461b8bcb67fdf,THIES,K > 24 month,1000.0,1.0,990.0,330.0,1.0,1588.0,5.0,,,,,NO,22,"Data:1000F=2GB,30d",1.0,0
839806,63dadb9cfe44bff10d8cf8b00b04c25c6c6c09bc,THIES,K > 24 month,,,,,,,,,,,,NO,18,,,0
1941312,e6b4f4874406ac2da13b6624cac819b11d3843dc,KAOLACK,K > 24 month,2300.0,6.0,2270.0,757.0,6.0,1225.0,8.0,,,,,NO,37,"Data:490F=1GB,7d",3.0,0
1095369,8246212c334ee962732131a39215dbd2cdbc37d4,DAKAR,K > 24 month,,,,,,6065.0,,,,,,NO,15,,,0
1302202,9ad16afbf0c43fbdacbc87fc9e6294870889d6ce,KAOLACK,K > 24 month,200.0,2.0,201.0,67.0,4.0,0.0,0.0,0.0,,,0.0,NO,16,,,0
767924,5b4c606c82ec9df496749788366a2107e50b74aa,DAKAR,K > 24 month,1850.0,6.0,1850.0,617.0,6.0,291.0,0.0,20.0,24.0,,,NO,13,On net 200F=Unlimited _call24H,2.0,0
520976,3deb05406a2c050d01e40299785f8d317582cff8,DAKAR,K > 24 month,,,,,,,5.0,,,,,NO,14,,,0
1585493,bc6d0a48a7857ec17bc76d76a46a36a4929c1520,TAMBACOUNDA,K > 24 month,9000.0,9.0,9000.0,3000.0,9.0,0.0,55.0,190.0,3.0,,,NO,34,All-net 1000=5000;5d,8.0,0
332339,279043768b5d97c61a3cb6f9b594f6fb1a6e2575,,K > 24 month,900.0,6.0,899.0,300.0,7.0,,,8.0,,,,NO,1,,,1
55065,06a12ada0403a951233d0c689e3ff62acf955ff6,DAKAR,K > 24 month,,,20.0,7.0,1.0,,,,,,,NO,21,,,0
896584,6aa4bbb3e8006a083a11d232a05edbef0f356d41,,K > 24 month,500.0,1.0,491.0,164.0,1.0,298.0,1.0,2.0,2.0,,,NO,10,,,0
767382,5b3bb94c6221c9aa09ad1c697c1dbdd0ede15c42,DAKAR,K > 24 month,16000.0,21.0,15998.0,5333.0,27.0,37371.0,118.0,139.0,5.0,,,NO,56,"Data:490F=1GB,7d",10.0,0
1654242,c48f019a7e2a648a616778d99b8e8bc533cad974,,K > 24 month,,,,,,,,,,,,NO,6,,,0
1973942,ea9bcd7201ae44c5a71838962e2de4472d71dbcb,DAKAR,K > 24 month,3600.0,12.0,3599.0,1200.0,13.0,682.0,130.0,,,,,NO,53,IVR Echat_Daily_50F,1.0,0
225238,1ad6c8115f9878b51473f3464caf4535fb826ab9,THIES,K > 24 month,,,,,,,,,,,,NO,3,,,0
1968796,e9fc6fd1615311765a1dace8a1daeb7d3cf65057,DAKAR,K > 24 month,1000.0,2.0,849.0,283.0,3.0,0.0,2.0,25.0,,,,NO,12,All-net 500F=2000F;5d,1.0,0
1027472,7a31f31ddbd4b4d578eef57c01ef887f2591b228,DAKAR,K > 24 month,5750.0,12.0,5749.0,1916.0,12.0,2.0,103.0,169.0,21.0,,,NO,42,MIXT:500F= 2500F on net _2500F off net;2d,11.0,0
1168423,8afe9d08d4230c6ecdcc0cc9ba50622e1e231659,,K > 24 month,,,,,,,,,,,,NO,32,,,0
676934,5070f7f10cc0bbc07773efb65ae4bbf7d645d039,,K > 24 month,,,,,,,,,,,,NO,10,,,0
945828,70826139df7a03606368f56d85798349bf4cc8b8,THIES,K > 24 month,12000.0,22.0,13500.0,4500.0,24.0,,558.0,342.0,110.0,,,NO,41,MIXT:500F= 2500F on net _2500F off net;2d,27.0,0
2129709,fd18e1c86242ec8b7bf63f292817b422e51f0899,DAKAR,K > 24 month,,,,,,,2.0,,,,,NO,3,,,0
562000,42cb6a4a265abc25460f3e1f1675c71bbaf89e68,KAFFRINE,K > 24 month,4500.0,7.0,4500.0,1500.0,8.0,263.0,134.0,249.0,,,,NO,44,MIXT:500F= 2500F on net _2500F off net;2d,4.0,0
377462,2ce174dac70874ec808bf007d8164ad5aff29cfe,SAINT-LOUIS,K > 24 month,1700.0,6.0,1460.0,487.0,17.0,,8.0,9.0,,,,NO,44,IVR Echat_Daily_50F,11.0,0
1764640,d1b898d8058c3e8de160f0c56de381549d93548a,,K > 24 month,3350.0,10.0,3356.0,1119.0,11.0,1.0,804.0,41.0,70.0,,,NO,34,On net 200F=Unlimited _call24H,5.0,0
1296857,9a2c20c36d470c39241f05ccfc656acddd912f94,THIES,K > 24 month,,,,,,,,,,,,NO,1,,,0
1486855,b0b2e9ecac18cd877d01900fc9c1ad9007ccdbf7,,K > 24 month,,,,,,,,,,,,NO,5,,,0
727766,567e4799120e2f2b6aa838a561c5e7e550d31516,,K > 24 month,500.0,1.0,993.0,331.0,3.0,0.0,10.0,13.0,3.0,,,NO,18,All-net 500F=2000F;5d,1.0,0
807847,60084f7b7dd7bd8a5c20b8113cb73ad898388630,DAKAR,K > 24 month,14050.0,22.0,13435.0,4478.0,28.0,13569.0,230.0,38.0,14.0,,,NO,60,"Data:1000F=2GB,30d",7.0,0
1744837,cf5c8244735ec9f096d943677241af88371fb205,,K > 24 month,,,,,,0.0,,,,,,NO,4,,,0
1979996,eb56ead6ac7276cfc1685db16bfdd77cb441c8d4,DAKAR,K > 24 month,138500.0,89.0,144081.0,48027.0,91.0,,0.0,1238.0,,,,NO,62,VAS(IVR_Radio_Daily),86.0,0
616210,493ac2affdb530f331625242c2cd630287e2676c,THIES,K > 24 month,,,,,,,0.0,,,,,NO,7,,,0
2124861,fc85ce773e65f1a535a47aaf666c72830bc6d142,SAINT-LOUIS,K > 24 month,100.0,1.0,98.0,33.0,1.0,2.0,,1.0,,,,NO,62,,,0
1275652,97a959d84256475c1a34bebc9b8faca3970031c3,,K > 24 month,,,,,,,,,,,,NO,6,,,0
1716496,cbf76b4d8058355241982faf217798543bb66daa,,K > 24 month,,,,,,,,,,,,NO,17,,,1
625394,4a56b732900b6b84f798e2463adfb733f56e1e9b,,K > 24 month,2300.0,4.0,500.0,167.0,1.0,226.0,1.0,7.0,,,,NO,22,"Data:490F=1GB,7d",1.0,0
1195616,8e317e5a88385466d4d679d22759bf850097cf37,DAKAR,K > 24 month,16500.0,30.0,17258.0,5753.0,30.0,125.0,15.0,287.0,184.0,,,NO,61,All-net 500F=2000F;5d,25.0,0
517732,3d8be0bbc06605e80c37853ae2545ab1cf55c37e,THIES,K > 24 month,2200.0,5.0,2700.0,900.0,6.0,0.0,54.0,79.0,1.0,,,NO,16,All-net 500F=2000F;5d,2.0,0
985672,75401a3f0539c3937020fe442cfcaae9ab494fd3,,K > 24 month,,,,,,,,,,,,NO,4,,,1
617407,495eb4ea9cc80d7fd29b5342461635ddaeb73d1e,TAMBACOUNDA,K > 24 month,7100.0,30.0,7300.0,2433.0,32.0,270.0,13.0,6.0,,,,NO,61,"Data:200F=Unlimited,24H",31.0,0
1265991,96835f80d9194d884569bac5381eba723cc98016,THIES,K > 24 month,,,279.0,93.0,4.0,,0.0,1.0,1.0,,,NO,33,,,0
426510,32b7a72cc30f7b5dc5613c2950dc49be27610749,DAKAR,I 18-21 month,6000.0,10.0,6000.0,2000.0,10.0,,94.0,185.0,1.0,1.0,,NO,53,All-net 500F=2000F;5d,11.0,0
1456766,ad29e0b8763a5e618dede525df9059bf5d62d173,DAKAR,K > 24 month,1000.0,2.0,999.0,333.0,3.0,,17.0,12.0,2.0,,,NO,27,All-net 500F=2000F;5d,1.0,0
957862,71eb8c34ef22e54d8f70529b4e12274b6dea189a,,K > 24 month,4500.0,24.0,4696.0,1565.0,26.0,1388.0,9.0,1.0,19.0,,,NO,50,"Data: 100 F=40MB,24H",22.0,0
1756513,d0c3be2979962c19cb26cd767839dcb62335fe9c,DAKAR,K > 24 month,9300.0,21.0,9797.0,3266.0,23.0,0.0,178.0,143.0,4.0,,3.0,NO,52,All-net 500F=2000F;5d,8.0,0
2142121,fe927bc10ca0c7acabe65ac239797748916c0a15,,K > 24 month,4100.0,19.0,4500.0,1500.0,21.0,,1341.0,107.0,11.0,,2.0,NO,48,On net 200F=Unlimited _call24H,14.0,0
1022366,79933901b3e5bc35d1d72c2454dc523f1969e60a,SAINT-LOUIS,K > 24 month,12700.0,27.0,12698.0,4233.0,25.0,0.0,108.0,257.0,5.0,,,NO,61,All-net 500F=2000F;5d,22.0,0
1028125,7a45e8ee7daa003e17c2b03e25418ebd6926994f,,K > 24 month,,,,,,,,,,,,NO,1,,,0
3755,0071079ba1f8dd6a10a0b1efd0278579689dd2f2,DAKAR,K > 24 month,,,,,,,0.0,,,,,NO,57,,,0
1327640,9dd7d222b7ec67295d8b4b11be76d1365be18789,,K > 24 month,,,,,,1000.0,5.0,,,,,NO,9,,,1
677621,50866d03f5e7b89907c630be696f6b673bc87dc2,DAKAR,K > 24 month,6300.0,22.0,6500.0,2167.0,25.0,5107.0,13.0,77.0,,,0.0,NO,55,"Data: 200 F=100MB,24H",7.0,0
349844,299d3e1c0ec3235915c4846d555cadb33e463c8a,DAKAR,F 9-12 month,10000.0,10.0,9575.0,3192.0,12.0,16194.0,,23.0,3.0,3.0,3.0,NO,61,"Data:1000F=2GB,30d",7.0,0
1806194,d6a6d31775672c0c5b905df4fa98c9681393f985,,K > 24 month,2000.0,3.0,2252.0,751.0,5.0,,20.0,,1.0,,,NO,30,All-net 500F=2000F;5d,2.0,0
32256,03dc9823b5618fb84202da3e10d8f656305c1607,TAMBACOUNDA,K > 24 month,500.0,3.0,500.0,167.0,4.0,1.0,4.0,4.0,2.0,,0.0,NO,27,On net 200F=Unlimited _call24H,2.0,0
1819042,d82bbee80e3258c240d028242ca69755960b9903,DIOURBEL,K > 24 month,5000.0,7.0,4537.0,1512.0,11.0,10362.0,,1.0,2.0,,,NO,50,"Data:1000F=2GB,30d",3.0,0
1486435,b0a67bb61b864df4dd7b9c457142d1e241923ed0,,K > 24 month,200.0,1.0,200.0,67.0,3.0,,,,,,,NO,5,,,0
967348,7310712377ab2c0178515035d4de01448151f119,,G 12-15 month,,,,,,,,,,,,NO,1,,,1
951230,7122430fe244be05f25140c079fc359caf7bb02e,,K > 24 month,1000.0,1.0,,,,,0.0,16.0,,,,NO,5,,,0
1466125,ae4295dac016922fa04e331022e8d087aa4c4142,KAOLACK,K > 24 month,1200.0,2.0,1198.0,399.0,1.0,1380.0,2.0,,,,,NO,47,"Data:1000F=2GB,30d",1.0,0
1875800,deed9dae82b59c16c92eef1ac2651c7dd93e203e,KAFFRINE,K > 24 month,2500.0,5.0,2490.0,830.0,5.0,2.0,71.0,41.0,6.0,,,NO,12,All-net 500F=2000F;5d,3.0,0
1046234,7c6b6cdd8b1cea301abc594891ee9732cb9cf5db,DIOURBEL,K > 24 month,500.0,1.0,200.0,67.0,1.0,,10.0,,,,,NO,39,"Data:200F=Unlimited,24H",1.0,0
180550,15850b7372ed05832a1bff88b23f25ee5a2d7826,,K > 24 month,,,,,,,,,,,,NO,4,,,0
1829872,d972cb0c832a697afcebee363293c96ca2dc6ead,,K > 24 month,,,3919.0,1306.0,2.0,49.0,15.0,7.0,1.0,3.0,,NO,21,MIXT: 200mnoff net _unl on net _5Go;30d,1.0,1
580679,44ff5c0cb8cdf5ce61779b5aee2f07e9f3d159a3,,K > 24 month,,,,,,2004.0,7.0,,25.0,,,NO,30,,,0
1092384,81ec1537d9dcd9b8b1187523c3da71b3391e29e7,LOUGA,K > 24 month,4500.0,9.0,5000.0,1667.0,13.0,,11.0,102.0,11.0,9.0,,NO,24,All-net 500F=2000F;5d,9.0,0
14863,01c9bd543240d5de5d36dcdd57d67f6692bfb6a3,SAINT-LOUIS,K > 24 month,1100.0,5.0,1100.0,367.0,5.0,57.0,184.0,13.0,,,,NO,19,Mixt 250F=Unlimited_call24H,2.0,0
692558,524a306d990e54cfc3b693e27ff85c211fc328a0,,K > 24 month,,,,,,,,,,,,NO,7,,,0
1181398,8c81ddc7f1ea6b461288a01a662e279acde7c814,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,41.0,13.0,,,,NO,7,All-net 500F=2000F;5d,1.0,0
1652832,c4634c960007b07cfda20464bdae8da06d19e785,THIES,K > 24 month,4500.0,5.0,5502.0,1834.0,8.0,5171.0,13.0,3.0,,27.0,,NO,24,All-net 1000=5000;5d,3.0,0
1232010,927b6aad31aa218496aad41f4a52ee62fff93969,THIES,K > 24 month,2100.0,5.0,2401.0,800.0,9.0,,57.0,37.0,13.0,,,NO,49,All-net 500F=2000F;5d,3.0,0
1926284,e4ee82fb1d03f591ab61f355b5d23aa5fc52fa8b,,K > 24 month,,,77.0,26.0,1.0,,,,,,,NO,1,,,1
1050169,7ce5d530c6e57f88c12503a6e4c265ec8711c213,DAKAR,K > 24 month,1800.0,4.0,1801.0,600.0,8.0,,1.0,10.0,3.0,,,NO,20,VAS(IVR_Radio_Daily),2.0,0
376165,2cbaa39d93704c6c2d92d2e90c6872c8144c21a0,DAKAR,K > 24 month,3500.0,5.0,3499.0,1166.0,8.0,751.0,32.0,54.0,1.0,3.0,,NO,52,All-net 500F=2000F;5d,2.0,0
422062,3231def04f3bdba571293911b3aadbf95dcafa69,,K > 24 month,,,,,,30.0,,,,,,NO,17,,,0
140836,10cc42c4907c4707c53726d8a1dcd54ee8188b76,,K > 24 month,,,,,,,0.0,,,,,NO,2,,,1
554873,41eff7505cc6946b5b8ef53ab9be4eeb9a9bb165,,G 12-15 month,,,,,,,,,,,,NO,2,,,1
1884539,dff6a153742a02bca0b45c965d57897ad87765f4,DIOURBEL,K > 24 month,8400.0,22.0,8398.0,2799.0,23.0,10877.0,0.0,26.0,25.0,,,NO,53,"Data: 100 F=40MB,24H",6.0,0
1912051,e33ac31d689ac90f46a6c2843b0d8adfc66443ec,THIES,K > 24 month,7261.0,16.0,5944.0,1981.0,23.0,3674.0,1413.0,29.0,41.0,,,NO,60,On net 200F=Unlimited _call24H,13.0,0
795618,5e982a7f14571bb50cb7c2d7c7a280fc74975bb5,,K > 24 month,,,,,,,,,,,,NO,1,,,1
2031141,f1694d0e73a398688ae2b9be516369809a526123,,K > 24 month,2600.0,11.0,5111.0,1704.0,22.0,4594.0,1209.0,47.0,,,,NO,61,On net 200F=Unlimited _call24H,10.0,0
1531666,b5ff50826c1e257fe1954e530781f69dd1c7914e,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
1524003,b518e4d234d3f926c7260d52c5ead10b0c0e6187,THIES,I 18-21 month,2000.0,3.0,1505.0,502.0,7.0,1.0,228.0,10.0,,,,NO,52,MIXT: 390F=04HOn-net_400SMS_400 Mo;4h	,3.0,0
580206,44f057ffa42163e188e3bbc4f6202dd93be28548,,I 18-21 month,,,,,,,,,,,,NO,1,,,1
209091,18ea7f7be47e5b85b6435e37989a3afce64675ac,MATAM,K > 24 month,6500.0,18.0,6649.0,2216.0,24.0,3124.0,4.0,68.0,,,0.0,NO,62,"Data: 100 F=40MB,24H",12.0,0
317232,25c863a7830200c61308dbf2760098a62fc85a3c,LOUGA,K > 24 month,500.0,1.0,499.0,166.0,1.0,0.0,84.0,4.0,8.0,0.0,,NO,62,Mixt 250F=Unlimited_call24H,1.0,0
566602,4357a67e8b22b3b5d67acc7da65f3a97cb7368d7,DAKAR,K > 24 month,5000.0,10.0,4054.0,1351.0,12.0,0.0,19.0,67.0,1.0,,,NO,34,All-net 500F=2000F;5d,7.0,0
680604,50e12339c0e3c45e08d856948852e887251a7e28,THIES,K > 24 month,,,50.0,17.0,2.0,1.0,,0.0,,,,NO,9,,,0
953128,715bb90c34cd2483a76930614cd389b924aef0da,,K > 24 month,2700.0,8.0,3199.0,1066.0,12.0,3016.0,3.0,37.0,,,0.0,NO,10,,,1
550821,417768d14bcfc94d2ef915626f178b9b8d0a4438,SAINT-LOUIS,K > 24 month,2000.0,4.0,1490.0,497.0,3.0,160.0,29.0,16.0,,,1.0,NO,34,All-net 500F=2000F;5d,2.0,0
1121124,855b99d48a63b2dba7ad35e0a12d3aee948ef2fd,,K > 24 month,,,,,,,,,,,,NO,5,,,0
1237933,93309b9d5911104a5cafbf235d4177436d0110d3,DAKAR,K > 24 month,,,491.0,164.0,1.0,,0.0,,4.0,,,NO,2,,,1
57195,06e0d3b4422e727a50aa14c5515b225d0797c2b6,KOLDA,K > 24 month,1400.0,5.0,1300.0,433.0,6.0,0.0,58.0,22.0,,,,NO,61,On net 200F=Unlimited _call24H,3.0,0
1762387,d174ca81fcaf0bc5528722d23af34e5a4494c92f,,K > 24 month,,,,,,,,11.0,7.0,,,NO,22,,,0
489257,3a2782a76bb73919c4acd1fb2359bc90dc1f0e7a,,K > 24 month,3700.0,8.0,4702.0,1567.0,10.0,0.0,127.0,8.0,,,,NO,62,"On-net 500=4000,10d",7.0,0
1847284,db89ff5da38b611dd48ce2a02eb93d30c7f3a965,,K > 24 month,8200.0,13.0,8198.0,2733.0,23.0,,849.0,56.0,16.0,,,NO,61,On-net 500F_FNF;3d,4.0,0
667730,4f5a5bb7879e35f64ef89d3597d538ef3ac5dcef,DAKAR,K > 24 month,,,,,,,,,,,,NO,7,,,0
529185,3ee34c62a3e5946f6c010ad6dba0870167d0ed79,THIES,K > 24 month,3500.0,7.0,3201.0,1067.0,8.0,,193.0,34.0,1.0,,,NO,60,All-net 500F=2000F;5d,5.0,0
1720849,cc7c3f7931dfe564d18834e357bcf6badc6c0119,DIOURBEL,K > 24 month,1000.0,2.0,998.0,333.0,3.0,,0.0,,20.0,,,NO,9,All-net 500F =2000F_AllNet_Unlimited,1.0,0
1309537,9bad817081bb0d55065e60fce29594319fc82dbd,KAOLACK,K > 24 month,3650.0,15.0,3450.0,1150.0,15.0,982.0,1043.0,80.0,1.0,,,NO,53,On net 200F=Unlimited _call24H,13.0,0
1947412,e7738c77b54ca9a7cf91106a3123ee0656c4ce86,SAINT-LOUIS,K > 24 month,1600.0,8.0,825.0,275.0,8.0,,18.0,,,,,NO,54,On net 200F= 3000F_10Mo ;24H,1.0,0
1813747,d78bb0bd869a6b20af55607090b91a5b68e961a2,,K > 24 month,900.0,6.0,882.0,294.0,6.0,190.0,1.0,2.0,,,0.0,NO,9,"Data: 100 F=40MB,24H",5.0,0
1783579,d3f60c535693a505a594e3f422fffc556351364f,LOUGA,K > 24 month,3100.0,9.0,3099.0,1033.0,16.0,0.0,151.0,1.0,,,,NO,62,Twter_U2opia_Weekly,4.0,0
1272183,973fdf2e67b285aa9b5a3d4e33ee4eeed42085a0,SAINT-LOUIS,K > 24 month,,,,,,0.0,,,,,,NO,15,,,0
937167,6f7b08dd698a14927f34990e49a26535bdd5aaae,DAKAR,K > 24 month,1500.0,3.0,1501.0,500.0,4.0,2099.0,,1.0,1.0,,,NO,18,"Data:490F=1GB,7d",3.0,0
1319946,9ceb096494a29ffa390d8a9b6acf11826d8e3b54,FATICK,K > 24 month,1400.0,9.0,1502.0,501.0,11.0,230.0,78.0,2.0,18.0,,,NO,45,"Data: 100 F=40MB,24H",7.0,0
454193,35fd501ce0bfb3d7a8b3b367307d5a61d6f9be36,DAKAR,K > 24 month,5000.0,1.0,3000.0,1000.0,2.0,235.0,0.0,12.0,6.0,,,NO,14,All-net 500F=2000F;5d,3.0,0
611215,48a35f1be64cba798dee076618dc9e5b0781718a,THIES,K > 24 month,3100.0,8.0,3100.0,1033.0,8.0,121.0,320.0,1.0,27.0,,,NO,48,On net 200F=Unlimited _call24H,4.0,0
2056666,f4692c179a67579a3baff527500f7febccf7947e,,K > 24 month,,,,,,,,,,,,NO,25,,,1
1491638,b1478392c2320d97f7f866cb513a04841b263d1e,DAKAR,K > 24 month,3900.0,12.0,3901.0,1300.0,14.0,1306.0,5.0,40.0,14.0,,,NO,39,"Data: 200 F=100MB,24H",6.0,0
971928,739fd31c9a61346cba47824a879f4546d4f5ae7c,,K > 24 month,,,,,,1352.0,,,,,,NO,18,,,0
328850,2726b1ec548d427eccf0c821ff7809eb10619df3,FATICK,K > 24 month,4000.0,7.0,3998.0,1333.0,8.0,4620.0,16.0,42.0,36.0,,,NO,52,Mixt 250F=Unlimited_call24H,2.0,0
747440,58e17fda569c10935da1c902b260aacb6c368f90,,K > 24 month,,,,,,,,,,,,NO,14,,,0
1301532,9abb4950d1bf741bbe697bcdd679cb1566951a89,,K > 24 month,11000.0,20.0,10977.0,3659.0,25.0,28068.0,4.0,6.0,,,,NO,57,"Data:490F=1GB,7d",18.0,0
1470809,aed07b6a6587ba9f38b982bd0d0e40dbd1d39e3d,DIOURBEL,K > 24 month,26500.0,18.0,25349.0,8450.0,22.0,78.0,157.0,37.0,1.0,,183.0,NO,46,Facebook_MIX_2D,15.0,0
2017801,efce489368d4ca5f9aec75efedb8b8eb6c360a6e,,K > 24 month,6000.0,10.0,6000.0,2000.0,10.0,0.0,259.0,170.0,4.0,,,NO,27,All-net 500F=2000F;5d,10.0,0
306609,2484c3d54028b0bb72584848f034b65574815f6e,,K > 24 month,6850.0,15.0,7437.0,2479.0,18.0,6915.0,30.0,105.0,6.0,,,NO,31,Mixt 250F=Unlimited_call24H,8.0,0
695253,529b70de66990fe3ae17b66581cb5f89ac9fcc78,DAKAR,K > 24 month,27500.0,50.0,28000.0,9333.0,51.0,50.0,1590.0,672.0,85.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,48.0,0
385732,2ddb3bfcfb775bb11d8825e88371fdb66f4989d4,TAMBACOUNDA,K > 24 month,30500.0,60.0,32000.0,10667.0,62.0,,196.0,1218.0,0.0,,,NO,62,Jokko_Daily,64.0,0
1126354,85fbf5f6ab0b45d7a427ad6d6a54d9640346f0b4,,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,,,4.0,,,NO,10,All-net 500F=2000F;5d,1.0,0
1861921,dd469d50dc966fd77bc305ecc371337c1f251f36,LOUGA,K > 24 month,,,,,,,,,,,,NO,6,,,0
1123296,859d3faaded7dc4fb787f5390c80b1fd109f927b,,K > 24 month,1000.0,2.0,1721.0,574.0,4.0,405.0,,,4.0,,,NO,4,"Data:490F=1GB,7d",2.0,1
1916456,e3c0d62b064c713587767701c0f0f6d21a05f142,DAKAR,K > 24 month,5000.0,4.0,5001.0,1667.0,8.0,173.0,191.0,180.0,1.0,,2.0,NO,45,Twter_U2opia_Daily,2.0,0
1057602,7dc4988ef2de501ce6ce7d4e1c016b8b72e59f92,,K > 24 month,,,,,,0.0,0.0,,,,,NO,5,,,0
505644,3c1bce0acbf8dc8698358410fc8002caa65e328d,KAOLACK,K > 24 month,,,,,,2.0,,,,,,NO,47,,,0
264170,1f7b833a7ccea271b0c2acf50be3a6acbdc2b763,LOUGA,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,0.0,,,,NO,56,"Data:490F=1GB,7d",1.0,0
922052,6dac818084a966c46b5e41234719bcabaeff7e64,THIES,K > 24 month,3200.0,6.0,4199.0,1400.0,9.0,,108.0,0.0,,1.0,8.0,NO,46,,,0
162163,1355c5d5928d1eb598bea40d932b262de4b665dd,TAMBACOUNDA,K > 24 month,2000.0,3.0,2502.0,834.0,4.0,1327.0,0.0,33.0,,31.0,,NO,28,All-net 500F=2000F;5d,3.0,0
470774,37f935be839f37cebf51f6e9e5895d71569fdbf6,DAKAR,K > 24 month,300.0,2.0,1300.0,433.0,4.0,807.0,,25.0,,,,NO,21,"Data: 100 F=40MB,24H",2.0,0
802387,5f626a4633a1f78f26eaeadb8950643afe0d3fb8,TAMBACOUNDA,K > 24 month,16900.0,37.0,17900.0,5967.0,38.0,,1269.0,151.0,15.0,,,NO,61,MIXT:500F= 2500F on net _2500F off net;2d,30.0,0
